GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C02_001E,S1901_C02_001M,S1901_C03_001E,S1901_C03_001M,S1901_C04_001E,S1901_C04_001M,S1901_C01_002E,S1901_C01_002M,S1901_C02_002E,S1901_C02_002M,S1901_C03_002E,S1901_C03_002M,S1901_C04_002E,S1901_C04_002M,S1901_C01_003E,S1901_C01_003M,S1901_C02_003E,S1901_C02_003M,S1901_C03_003E,S1901_C03_003M,S1901_C04_003E,S1901_C04_003M,S1901_C01_004E,S1901_C01_004M,S1901_C02_004E,S1901_C02_004M,S1901_C03_004E,S1901_C03_004M,S1901_C04_004E,S1901_C04_004M,S1901_C01_005E,S1901_C01_005M,S1901_C02_005E,S1901_C02_005M,S1901_C03_005E,S1901_C03_005M,S1901_C04_005E,S1901_C04_005M,S1901_C01_006E,S1901_C01_006M,S1901_C02_006E,S1901_C02_006M,S1901_C03_006E,S1901_C03_006M,S1901_C04_006E,S1901_C04_006M,S1901_C01_007E,S1901_C01_007M,S1901_C02_007E,S1901_C02_007M,S1901_C03_007E,S1901_C03_007M,S1901_C04_007E,S1901_C04_007M,S1901_C01_008E,S1901_C01_008M,S1901_C02_008E,S1901_C02_008M,S1901_C03_008E,S1901_C03_008M,S1901_C04_008E,S1901_C04_008M,S1901_C01_009E,S1901_C01_009M,S1901_C02_009E,S1901_C02_009M,S1901_C03_009E,S1901_C03_009M,S1901_C04_009E,S1901_C04_009M,S1901_C01_010E,S1901_C01_010M,S1901_C02_010E,S1901_C02_010M,S1901_C03_010E,S1901_C03_010M,S1901_C04_010E,S1901_C04_010M,S1901_C01_011E,S1901_C01_011M,S1901_C02_011E,S1901_C02_011M,S1901_C03_011E,S1901_C03_011M,S1901_C04_011E,S1901_C04_011M,S1901_C01_012E,S1901_C01_012M,S1901_C02_012E,S1901_C02_012M,S1901_C03_012E,S1901_C03_012M,S1901_C04_012E,S1901_C04_012M,S1901_C01_013E,S1901_C01_013M,S1901_C02_013E,S1901_C02_013M,S1901_C03_013E,S1901_C03_013M,S1901_C04_013E,S1901_C04_013M,S1901_C01_014E,S1901_C01_014M,S1901_C02_014E,S1901_C02_014M,S1901_C03_014E,S1901_C03_014M,S1901_C04_014E,S1901_C04_014M,S1901_C01_015E,S1901_C01_015M,S1901_C02_015E,S1901_C02_015M,S1901_C03_015E,S1901_C03_015M,S1901_C04_015E,S1901_C04_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_016E,S1901_C02_016M,S1901_C03_016E,S1901_C03_016M,S1901_C04_016E,S1901_C04_016M
310M400US47020,"Victoria, TX Metro Area",34730,1342,23568,1842,N,N,11162,1349,8.3,2.4,4.5,2.5,N,N,17.1,6.5,7.2,2.2,4.2,2.2,N,N,14.2,5.7,12,2.7,7.6,2.9,N,N,20.6,6.7,10.9,2.9,7.6,2.1,N,N,18.4,6.5,10.3,2.2,12.1,3.2,N,N,5.8,3,15.7,2.9,16.2,3.6,N,N,13.6,5.7,13.3,2.6,18.2,4,N,N,4.5,3.6,12.4,3,16.5,4.4,N,N,2.9,2.5,5.5,1.9,7.3,2.6,N,N,1.7,2.1,4.5,1.4,5.7,1.9,N,N,1.2,1.2,51683,5162,71173,9029,83681,5321,23579,5774,72048,5187,86008,6967,N,N,40201,8320,26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.8,(X)
310M400US13140,"Beaumont-Port Arthur, TX Metro Area",145130,3504,96809,3637,69096,3259,48321,3231,9.1,1.3,5.8,1.2,1.5,0.7,16.8,2.8,5.9,1,3.5,1,1.3,0.7,11.4,2.1,10.7,1.4,7.5,1.3,4.9,1.3,16.6,2.8,10.7,1.4,9.8,1.7,8,1.9,13.4,2.7,13.2,1.6,11.6,1.7,11.1,1.9,16.3,2.9,15.8,1.8,18.5,2.4,19.7,2.7,9.5,2.4,11.5,1.4,14,2,16.3,2.5,7.2,2.1,13.3,1.5,17,2,20.7,2.6,4.9,1.7,6,1,7.3,1.4,9.8,1.9,2.9,1.8,3.8,0.8,5.1,1.1,6.7,1.5,0.9,0.7,50378,2445,62066,4379,80902,5584,27775,2718,70307,3003,82791,4024,98571,5143,42054,4528,48.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),48.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),45.6,(X)
310M400US13820,"Birmingham-Hoover, AL Metro Area",435832,5535,285028,6267,211586,5997,150804,5850,7.6,0.7,4.1,0.6,1.8,0.5,14.4,1.5,5,0.5,2.4,0.5,0.8,0.4,10.2,1.1,10.2,0.7,6.8,0.9,4.3,0.8,17.8,1.6,9.2,0.7,7.8,0.9,5.9,0.8,12.3,1.3,12.3,0.9,11.8,1.1,9.9,1.1,13,1.6,17.7,1,18.5,1.2,17.9,1.4,15.7,1.6,12.7,0.9,15.1,1.4,17.6,1.7,7.3,1.1,14.2,1,18.3,1.3,22.5,1.7,5.9,1,5.5,0.6,7.5,0.8,9.5,1,1.5,0.4,5.7,0.5,7.7,0.7,9.8,1,1.9,0.6,56409,1503,71836,2761,87689,2948,31113,1191,78724,1955,94682,2338,110210,3261,46681,2814,38.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.4,(X)
310M400US16620,"Charleston, WV Metro Area",90728,2362,53652,2603,38593,2693,37076,2750,8.5,1.5,6.9,1.7,1.9,0.9,11.7,2.5,6.4,1.3,3.9,1.5,2.1,1.1,10.5,2.6,15.1,1.9,8.7,2,3.8,1.5,26,3.7,13.3,1.9,10.9,2.5,10.3,2.8,16.6,3.5,15.5,1.9,14.1,2.7,14.6,3.1,15.5,3.2,16.8,2,20.7,3,22.9,3.7,11,2.7,7.2,1.3,9.8,1.9,11.9,2.5,3.3,1.1,10.3,1.6,14.6,2.5,18.8,3,3.2,1.6,3.1,1,4.6,1.5,6,2.1,1.1,0.8,4,1,5.9,1.5,7.8,2,1.1,0.9,40806,1998,56653,4590,68442,4409,26636,3239,63284,4024,79325,5881,94617,6987,38116,4413,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X)
310M400US17200,"Claremont-Lebanon, NH-VT Micro Area",90652,2133,55661,2740,44129,2523,34991,2531,5.4,1.4,2.7,1.2,0.9,0.4,11,3.1,3.8,0.9,1.4,0.7,0.4,0.3,8.5,2,9.9,1.3,4.8,1.2,2.5,0.8,19.5,2.9,9,1.5,8.5,1.8,6.8,1.6,10.2,2.3,11.3,1.4,11.1,1.5,10,1.5,12.5,2.4,21,1.8,20,2,20.2,2.4,21.4,3.3,15,1.5,17.9,1.9,20.1,2.1,8.4,1.8,14.6,1.6,20.3,2.3,22.9,2.5,5.6,1.7,4.9,0.9,6.4,1.3,8,1.6,1.4,0.8,5,0.9,6.9,1.3,8.3,1.6,1.4,0.8,61558,2541,76899,4993,86822,3790,35824,4513,79804,4179,96667,6054,108297,7160,47418,3624,31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X)
310M400US17460,"Cleveland-Elyria, OH Metro Area",866039,5622,514530,6652,358543,5766,351509,7130,8.1,0.5,4.5,0.5,1.4,0.3,14.2,1,5,0.3,2.6,0.4,0.9,0.2,9.2,0.7,9.4,0.5,6.1,0.5,2.7,0.3,14.6,0.9,9.5,0.5,7.5,0.6,5.1,0.5,12.6,0.8,13,0.5,11.8,0.6,9.5,0.8,15.5,1,17.2,0.6,17.4,0.7,17.3,0.8,16.6,1,12.4,0.5,14.5,0.6,16.3,0.8,8.5,0.7,13.9,0.6,18.9,0.7,24,1.1,5.6,0.6,5.4,0.4,7.9,0.6,10.7,0.8,1.4,0.3,6.1,0.3,8.9,0.6,11.9,0.7,2,0.3,56203,1009,75200,1434,94277,1587,34517,985,80216,1377,99411,2318,119852,2808,49363,2131,33,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X)
310M400US19260,"Danville, VA Micro Area",43260,1724,26818,1866,17957,1616,16442,1601,10.7,2.6,6.2,2.3,3.4,2,19.3,5.1,8.3,2.1,6.5,2.6,2.3,1.9,11.8,3.4,12.9,2.4,9.3,2.6,6.2,2.9,19.8,4.2,12,2.2,11.3,2.4,11.5,3.3,13.6,3.2,19.6,3.3,19.7,4,20.3,4.9,18,4.4,17.1,2.7,18.5,3.6,20.2,4.8,13.9,4.2,7.9,2,12.4,3.2,14.5,4.3,1.4,1.1,8.5,2.1,11.7,3,15.3,4,1.3,1.2,1.2,0.6,1.8,0.9,2.7,1.3,0,1.1,1.9,0.8,2.6,1.3,3.6,1.9,0.9,0.9,39512,2312,48373,2682,57658,7301,24562,2998,52120,3888,61328,5259,N,N,33750,5876,39.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.5,(X)
310M400US20380,"Dunn, NC Micro Area",46015,1387,32968,1832,24290,1855,13047,1611,5.4,1.6,3.6,1.4,0.7,0.6,11.2,4.2,6.1,1.9,4.7,2,2.2,1.7,11.5,4.4,11.6,2.5,8.2,2.5,6,2.2,22.4,6,8,1.6,7.6,1.9,5.6,1.9,9.3,3.4,17.8,3.3,15.8,3.5,16,4.3,20.3,5.7,19.7,3.3,22.8,3.8,23,4.3,12.5,4.1,13.8,2.5,15.6,2.7,18.6,3.7,7.4,3.5,11.7,2.2,14.8,2.9,18.7,3.8,3.6,2.4,4,1.2,4.5,1.6,6.1,2.1,0.9,0.8,2,0.8,2.5,1,3.2,1.4,0.7,0.8,51022,3118,60313,4268,71840,5130,30153,5944,64140,3538,72108,4455,N,N,39414,4561,31.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X)
310M400US22500,"Florence, SC Metro Area",75826,2486,49521,2594,32988,2472,26305,2410,11.9,2.3,6.9,1.8,1.2,0.8,22.4,5.4,4.9,1.4,3.2,1.5,2.1,1.7,7.9,2.9,14.8,1.7,10,2.2,6.2,2.2,25.4,4.4,9.9,1.6,11.7,2.5,8.3,2.5,9.9,2.5,13.7,2.2,13.2,2.5,12.4,3.1,13.9,4.2,18.4,2.3,19,2.8,22.6,4,12.8,3.3,9.8,1.8,13.5,2.5,17.1,3.6,3,1.8,10.3,1.7,13.5,2.3,17.4,3.2,2.8,1.6,3.3,1,4.3,1.4,6.1,1.9,1.5,1.3,3.1,0.9,4.5,1.4,6.5,2,0.3,0.3,42612,3660,56459,4000,70283,7095,21730,2492,64607,4853,77586,5925,N,N,33913,3501,44.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),46.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.1,(X)
310M400US28100,"Kankakee, IL Metro Area",40642,1411,26634,2014,19135,1810,14008,1717,8.1,2.2,5,2.2,0.9,0.6,15.1,4.2,5,1.5,3.3,1.8,2.1,1.8,9.4,3,11.8,2.5,9,2.9,3.8,1.5,18.1,4.5,11.2,2.4,7.2,2.1,7.5,2.7,17.6,4.8,12.8,2.5,10.8,2.7,9.7,2.9,17,5.3,15.2,2.7,16,3.1,16.6,4,13.6,4.1,12.7,2.6,16.6,3.8,19.1,4.2,4.2,2.6,15.6,2.7,21.3,3.7,25.2,4.2,3.9,2,4.6,1.3,6.5,2,9.1,2.8,0.3,0.4,3.1,1.1,4.2,1.6,5.9,2.2,0.8,0.9,51404,4829,71271,9954,86552,3317,27809,3664,68548,4904,83254,6084,N,N,37207,4688,33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X)
310M400US29740,"Las Cruces, NM Metro Area",80409,1710,52763,2840,36142,2713,27646,2697,10.2,2.5,6.7,2.3,2,1.4,17.4,5.8,8.9,2,5.8,1.8,4.2,1.9,15.2,4.4,19.2,3.5,15.7,3.7,11,3.3,26.5,5.8,11.5,2,12.1,2.6,11,2.8,9.4,3.2,10.9,2.3,11,3,10.1,3.2,11.3,4.3,14.7,2.1,17.2,2.6,21.1,3.8,9.1,2.9,8.5,1.6,10.6,2.2,12.5,3.1,5.8,2.7,10.3,1.7,13.5,2.4,17.6,3.2,4.1,2.6,3.4,1.1,3.9,1.5,5.6,2.2,0.6,0.6,2.4,0.7,3.4,1.1,5,1.5,0.6,0.9,35262,3698,47815,5999,65076,5914,22144,1723,57752,3837,69536,5817,N,N,32934,3767,31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X)
310M400US31940,"Marinette, WI-MI Micro Area",29110,1108,16973,1090,N,N,12137,1141,6.3,1.5,2.9,1.6,N,N,11.9,3.2,7.1,1.8,4.5,1.4,N,N,12,3.6,12.1,2.3,6.7,2.1,N,N,20.5,4.8,11.2,1.9,9.8,2.3,N,N,13.7,3.3,14.7,2.2,15,2.7,N,N,14.8,3.9,23.7,2.9,27.6,3.9,N,N,18.8,4.6,12.9,2.5,16.3,3,N,N,4.7,2.1,7.5,1.4,10.4,1.9,N,N,2.5,1.9,2,0.9,2.6,1.2,N,N,0.9,1.1,2.5,1,4.1,1.7,N,N,0.4,0.4,48215,3389,58946,3405,62375,3983,27902,3491,60186,3966,74097,6162,N,N,37166,3414,25.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.4,(X)
310M400US34180,"Moses Lake, WA Micro Area",30806,1705,21332,1720,N,N,9474,1439,6.7,3.3,1.8,1.3,N,N,19.9,9.7,2.4,1.4,1.9,1.6,N,N,5.5,4.2,14.4,3.3,9.5,3.3,N,N,25.6,8.3,7.4,2.3,8.8,3.1,N,N,6.5,4.4,17.1,3.7,15.4,4.3,N,N,18.3,6,15.7,3.6,17.9,5,N,N,9.4,4.5,15.8,4.2,17.9,5.5,N,N,9.1,5.5,14,3.3,18.9,4.5,N,N,3.1,2,4.2,1.8,4.9,2,N,N,1.8,2.9,2.3,1,3,1.4,N,N,0.8,1,53057,8791,66498,9527,78873,6897,24651,6612,66875,4562,77278,5869,N,N,39581,7210,40,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),42.6,(X)
310M400US35380,"New Orleans-Metairie, LA Metro Area",482442,3961,290758,5736,194200,5247,191684,5597,9.2,0.7,5.2,0.8,1.6,0.5,16.4,1.3,5.9,0.5,3,0.5,1.1,0.4,10.7,1.2,11.8,0.8,8.9,0.9,4.1,0.7,17,1.3,9.6,0.7,9.1,1.1,6.5,1,10.6,1.1,13.2,0.8,12.1,1.2,10.3,1.3,14.9,1.2,15.7,1,16.3,1.4,16.5,1.5,14.5,1.3,11.6,0.8,13.5,1.1,16.1,1.4,7.7,0.9,12.6,0.7,16.9,1.1,22.5,1.5,5.2,0.8,5.1,0.5,7.3,0.8,10.1,1.1,1.5,0.4,5.4,0.5,7.8,0.7,11.1,1,1.6,0.4,50301,1191,67032,2196,90189,2899,30357,1307,73722,1817,90909,2584,113474,3484,45006,1997,39.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.6,(X)
310M400US36460,"Olean, NY Micro Area",32079,1105,21167,1342,14886,1223,10912,1148,5.5,1.7,4,1.6,1.7,1.1,9.8,3.2,5.9,1.9,3.8,1.7,0.5,0.4,12.1,4.5,12.9,2.6,8.5,2.2,7.1,2.2,22.8,5.7,12.4,2.7,11.1,3.1,8.3,2.9,13.5,4.5,15,2.3,14.7,2.7,12.6,3.3,16,4,18.3,2.2,19.9,2.9,21.6,3.4,15.2,3.9,13.7,2.4,17.2,3.3,21.2,4,6.1,3,11.4,2.1,14,3,18.6,4.3,3.4,1.9,2.5,1,3.8,1.6,4.3,2,0.1,0.2,2.3,1,3,1.3,4.2,1.8,0.9,1.1,48179,3100,57886,5009,72563,4565,27339,3484,60778,3205,70686,4302,N,N,37359,3859,34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X)
310M400US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2285651,9532,1474059,12473,1047971,12636,811592,11841,6.6,0.3,3.4,0.3,1,0.2,13.2,0.6,3.7,0.2,1.9,0.2,0.8,0.2,7.3,0.5,7.8,0.3,5.3,0.3,2.6,0.2,13.1,0.8,7.8,0.3,6.1,0.4,3.8,0.3,11,0.6,10.2,0.4,8.8,0.4,6.8,0.4,13.3,0.6,16.4,0.3,15.6,0.4,13.9,0.5,17.2,0.7,12.4,0.3,13.7,0.4,14.1,0.5,10,0.5,16.3,0.4,19.7,0.5,23.3,0.7,9.1,0.5,8.7,0.3,11.4,0.4,14.6,0.5,2.9,0.3,10.2,0.3,14,0.4,18.8,0.6,2.7,0.2,70747,670,90433,1046,111792,1167,40450,1024,99077,986,119743,1419,143425,1847,57746,1360,39.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.4,(X)
310M400US38340,"Pittsfield, MA Metro Area",55212,1795,31618,1740,N,N,23594,1871,6.4,1.7,3,1.5,N,N,12,3.5,5.8,1.6,1.6,1.4,N,N,11.5,2.8,10.7,2.1,4.4,1.5,N,N,19.5,4.7,7.8,1.6,6.2,2.2,N,N,10.1,3.1,13.1,2.1,10.9,2.4,N,N,16.1,3.8,16.2,2.2,19.3,3.6,N,N,12.9,3.6,13.2,2.2,16.9,2.9,N,N,7.4,2.4,16.2,2.4,21.9,3.8,N,N,7.5,3.2,5.4,1.3,7.5,2,N,N,2.3,1.2,5.1,1.4,8.4,2.4,N,N,0.7,0.7,60476,5979,81506,6032,93767,4883,31626,5389,77385,4651,98825,7054,N,N,46575,5449,39.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.5,(X)
310M400US45860,"Torrington, CT Micro Area",73598,1684,46847,2140,37003,1962,26751,1965,3.4,1.1,1.1,0.7,0.4,0.4,7.9,2.7,2.9,1,1.2,1,0.2,0.2,6.7,2.3,7.6,1.4,2.7,1.1,1.7,1,16,3.3,9.7,2,7.3,2.3,5.8,2.1,14.4,3.7,9.2,1.7,8.8,2,5.9,1.7,12.6,3.3,16.8,2,14.9,2.2,13.7,2.4,19.5,4.1,13,1.7,14.9,2.2,15,2.5,9,2.5,20.8,2.1,26.3,3.2,29,3.5,9.9,3,8.3,1.3,11,1.9,13.5,2.4,1.9,1.2,8.4,1.4,12,2.2,14.8,2.6,2.1,1.2,76043,3838,98389,4884,110646,4699,41332,6478,102726,5802,124661,8465,N,N,59383,6394,39.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.5,(X)
310M400US48020,"Watertown-Fort Atkinson, WI Micro Area",33180,1004,22536,1303,N,N,10644,1270,3.3,1.7,3,1.9,N,N,5.7,3.3,3.5,1.6,2.5,2.2,N,N,6.1,3,8.9,2.4,3,1.3,N,N,21.7,6.8,8.6,2,5.3,2.1,N,N,15.5,4.2,12.2,2,11.5,2.4,N,N,14.2,4.2,21.5,3.1,24.5,3.4,N,N,16.7,4.9,12.9,2.2,14.6,2.9,N,N,9,3.6,18.6,2.8,22.9,3.8,N,N,5.6,3.1,6.1,1.6,7.2,2,N,N,3.9,2.5,4.4,1.1,5.6,1.4,N,N,1.5,1.3,65651,4231,75362,6153,84325,7331,35628,4122,81990,5103,93214,5636,N,N,54245,8099,30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.4,(X)
310M400US48540,"Wheeling, WV-OH Metro Area",52435,2089,32027,1937,24773,1888,20408,2025,5.9,1.5,3.5,1.3,0.8,0.7,11.4,3.4,7.2,1.5,3.7,1.6,3.1,1.7,12.9,2.9,11.1,1.7,6.7,1.7,3.7,1.6,19,3.8,11.6,2.1,10.1,2.8,8.3,2.7,13,3,14.3,2.2,13.3,2.6,11.5,2.8,15.9,4.5,18.8,2.6,22.7,3.6,25.9,3.9,12.9,3.7,13.1,2.1,16.2,3.3,17.3,3.7,7.8,3.1,11.4,1.9,15.8,2.8,19.1,3.4,3.7,1.7,3.8,1.3,4.3,1.8,5.6,2.3,2.4,1.3,2.7,1,3.7,1.5,4.8,1.9,1,0.7,49749,4040,60815,3818,70972,5650,30104,4045,63338,3403,74121,4175,N,N,43858,4486,30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X)
310M400US48660,"Wichita Falls, TX Metro Area",54429,2051,36000,2112,25660,1855,18429,1980,9,1.8,5.1,2,2.5,1.4,17.3,4.1,6.1,1.5,2.9,1.2,2,1.2,12.1,3.9,12.2,2.1,10.4,2.6,5.4,1.8,18.3,3.9,8.9,1.4,8.3,1.9,5.8,2,11.1,3.2,13.7,1.9,12.1,2.6,10.5,2.6,16.1,3.7,16.2,2,18.3,2.6,18.6,2.8,13.1,4.2,14.4,2.3,15.7,2.8,19.8,3.7,7.1,2.8,14,1.9,19.5,2.6,24.9,3.4,3.5,1.9,3.5,1.1,5,1.6,6.8,2.2,0.3,0.5,2.3,0.9,2.8,1.2,3.6,1.6,1,1,50309,4765,65964,6036,81161,5370,27326,5041,65669,4364,78326,5923,N,N,38403,4567,39,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.5,(X)
310M400US49020,"Winchester, VA-WV Metro Area",53715,1777,36230,2104,N,N,17485,1800,2.6,1.1,1,0.8,N,N,7,3.3,3.8,1.3,3.7,1.8,N,N,7.8,3.5,9.1,1.8,5.5,2.2,N,N,17.2,4.3,9.7,2.4,8.7,2.5,N,N,11.7,4.5,13.6,2.4,10.7,2.6,N,N,18,6,18.2,2.9,18.5,3.2,N,N,16.6,4.9,14.3,2.4,16.5,3.5,N,N,10.5,3.2,14.6,2.4,17.5,3,N,N,7.2,2.9,7.7,1.8,9.5,2.4,N,N,2.1,2,6.4,1.7,8.4,2.3,N,N,1.9,1.9,65170,5699,77831,7298,87194,7145,40671,5677,83858,4987,95960,6243,N,N,51643,5567,28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X)
310M400US12180,"Auburn, NY Micro Area",30083,1041,18400,1381,N,N,11683,1272,5.2,1.7,2.3,1.2,N,N,10.3,4,4.3,2,3.9,2.6,N,N,7.6,3.7,10,2.6,3.6,1.7,N,N,19.2,5.6,9.3,1.9,8.7,2.6,N,N,12.5,3.6,18.8,3.2,16.7,3.1,N,N,22.7,6.3,16.5,2.6,15.4,3.2,N,N,17.1,4.7,13.3,2.4,16.4,3.6,N,N,6.9,3.3,15.8,2.6,22.6,3.7,N,N,2.8,1.5,3.4,0.8,5.2,1.1,N,N,0.4,0.7,3.4,1.2,5.2,1.9,N,N,0.3,0.5,52376,4473,74075,8830,85809,5041,35189,3480,72026,5329,89654,7596,N,N,39696,3714,35.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33,(X)
310M400US13460,"Bend-Redmond, OR Metro Area",79950,2076,51474,2689,N,N,28476,2336,4.2,1.4,3.4,1.6,N,N,8,3.7,4.4,1.2,2,1.1,N,N,9.1,2.9,7.9,1.8,5,1.8,N,N,13,3.9,7.4,1.9,6.6,2.4,N,N,10.3,3.2,12.3,2,10.6,2.7,N,N,14.5,4.2,19.6,2.5,20,3.8,N,N,18.3,4.6,13.7,2.2,14.6,3.1,N,N,13.9,3.6,15.5,2.4,18.6,2.9,N,N,7.1,2.7,7.1,1.7,8.9,2.3,N,N,3.2,2.2,8,1.6,10.3,2.5,N,N,2.7,1.7,67577,3751,79412,5626,88111,7191,44559,8204,92270,5215,107316,7500,N,N,58369,6075,34.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X)
310M400US13900,"Bismarck, ND Metro Area",56382,1339,35912,1800,N,N,20470,1690,3.6,1.2,2.2,1.8,N,N,8.4,3,3.6,1.2,1,0.8,N,N,8.8,3.2,5.5,1.4,3.4,1.6,N,N,9.1,3.2,8.5,2.4,3.9,1.4,N,N,15.2,4.8,11.5,2.3,9.9,2.6,N,N,15.9,4.6,19.6,3,16.1,2.9,N,N,26.1,6.2,13.3,1.9,16.2,2.6,N,N,7.9,2.9,21.1,2.8,28.4,4,N,N,6.9,3.2,8.1,2.4,11.6,3.1,N,N,1.1,1.2,5.1,1.4,7.4,2.1,N,N,0.6,0.7,70550,5759,94645,6168,106752,3101,41818,5077,87409,4507,107258,6292,N,N,48542,4013,31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X)
310M400US14740,"Bremerton-Silverdale, WA Metro Area",105411,1928,70776,2360,54475,2280,34635,2211,4.6,0.8,2.9,1.1,1,0.6,9.1,2.4,2.6,0.8,1.6,1,0.2,0.2,5.6,1.7,6.2,1.2,4.2,1.6,1.7,0.9,11.2,2.4,6.5,1.3,3.5,1,2.6,1.1,13,3.3,11.7,1.3,11.2,1.7,8.6,1.5,15.6,2.7,16.8,1.8,16.6,2.2,17.2,2.3,15.3,2.8,14.6,1.8,15.5,2.1,17.1,2.5,12.7,3.3,20.3,1.8,24.3,2.5,26.4,2.6,9.6,2.4,8,1.3,9.4,1.5,11.6,1.9,3.6,1.6,8.8,1.1,10.6,1.5,13.5,1.9,4.3,1.9,76945,2750,90048,3504,101925,4536,46246,3499,96035,3534,107568,4373,N,N,63901,5582,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X)
310M400US16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",960297,6158,642958,7771,475521,8972,317339,7366,4.7,0.4,3.1,0.4,1.2,0.3,9.2,0.9,3.6,0.3,1.9,0.3,0.8,0.2,7.4,0.9,8.7,0.5,5.7,0.6,3.1,0.4,15.4,1.2,9.5,0.5,7.8,0.6,5.4,0.5,13.1,0.9,13.2,0.6,11.8,0.7,9.4,0.7,16.6,1,18.1,0.5,18.2,0.7,17.7,0.9,17.4,1,12.8,0.5,14.2,0.7,15.9,0.8,8.8,0.9,15.1,0.5,18.3,0.7,22.6,0.9,7.7,0.7,6.5,0.4,8.2,0.6,10.3,0.7,2.5,0.5,7.8,0.4,10.7,0.6,13.7,0.7,1.9,0.4,62068,829,77016,1363,93782,2238,38413,1696,89273,1795,105643,2485,123545,3007,53098,1692,33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),34,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X)
