GEO_ID,Total_Workers,Male_Workers,Female_Workers,Private_Auto,Public_Transport,Walks,Bike,Other,Works_Home,Median_Income,Mean_Income,Unemployment_Rate,City_Code,Population,City,State_Abbr,City_State,Total_Population over 25 years old,Less than 9th Grade,9th to 12th (no diploma),High School Diploma,Some College (no degree),Associate Degree,Bachelor Degree,Graduate/Proffesional Degree,High School Graduate or Higher,Bachelor Degree or Higher,White,Black/African American,American Indian & Alaska Native,Asian,Some other race,Hispanic/Latino,Median_value,State
310M400US24300,68240,35751,32489,85.6,0.4,0.8,1.2,3.5,8.4,49848,68620,6.3,"Grand Junction, CO Metro Area",153207,Grand Junction,CO,"Grand Junction,CO",104672,2649,7276,28088,25824,9478,20202,11155,94747,31357,143773,1426,2200,1956,1062,22657,231600,Colorado
310M400US19740,1606238,862840,743398,83.2,3.8,2.4,0.9,1.1,8.7,79478,105796,3.4,"Denver-Aurora-Lakewood, CO Metro Area",2932415,Denver-Aurora-Lakewood,CO,"Denver-Aurora-Lakewood,CO",2039409,75934,99702,398790,392688,159063,576602,336630,1863773,913232,2379650,167061,23705,124068,114531,680017,426300,Colorado
310M400US22660,183927,96549,87378,81.2,1.1,4,3,0.4,10.3,71091,92688,4.1,"Fort Collins, CO Metro Area",350518,Fort Collins,CO,"Fort Collins,CO",232676,3139,8226,38385,50574,21544,65806,45002,221311,110808,320513,3523,1972,7779,3841,40855,404400,Colorado
310M400US41180,1389250,713111,676139,90.5,2.1,1.8,0.2,0.8,4.6,62790,86086,4.3,"St. Louis, MO-IL Metro Area",2804724,St. Louis,MO,"St. Louis,MO",1950937,40508,110693,500722,438055,181779,401242,277938,1799736,679180,2123617,509407,5553,77113,20127,84693,191400,Missouri
310M400US28140,1080899,566068,514831,91.6,0.9,1.2,0.2,1,5.2,65768,88706,3.8,"Kansas City, MO-KS Metro Area",2142419,Kansas City,MO,"Kansas City,MO",1451605,39889,72816,367139,321046,112983,340486,197246,1338900,537732,1677330,262368,8229,59839,52184,196100,209200,Missouri
310M400US22100,N,N,N,N,N,N,N,N,N,46796,61053,4.3,"Farmington, MO Micro Area",66692,Farmington,MO,"Farmington,MO",47504,1938,4395,17989,11608,4060,3581,3933,41171,7514,N,N,N,N,N,1092,134600,Missouri
310M400US16020,N,N,N,N,N,N,N,N,N,48026,59701,3.8,"Cape Girardeau, MO-IL Metro Area",93647,Cape Girardeau,MO,"Cape Girardeau,MO",61193,2799,4460,21029,12943,3247,10410,6305,53934,16715,81699,7008,199,1682,143,1952,164900,Missouri
310M400US41140,58092,31167,26925,94.4,0.5,2.1,0.1,0.6,2.3,53321,65663,4,"St. Joseph, MO-KS Metro Area",126991,St. Joseph,MO,"St. Joseph,MO",87890,1650,7543,34255,19598,5619,13785,5440,78697,19225,112978,6615,342,781,1743,6556,141400,Missouri
310M400US14700,33554,17802,15752,89.6,0,1.3,0,1.3,7.9,41913,55693,8.8,"Branson, MO Micro Area",87601,Branson,MO,"Branson,MO",63701,1301,6324,21164,17658,5034,8159,4061,56076,12220,81980,415,316,544,1635,4201,145500,Missouri
310M400US27620,72021,36927,35094,93.9,0.6,1.7,0.2,0.6,3.1,60281,73380,2.8,"Jefferson City, MO Metro Area",150243,Jefferson City,MO,"Jefferson City,MO",103583,2776,7139,35200,21975,6678,19709,10106,93668,29815,132155,13079,618,1099,478,3309,155500,Missouri
310M400US27900,80046,42503,37543,93.1,0.4,1.3,0.4,0.8,4,47012,67753,4.1,"Joplin, MO Metro Area",178902,Joplin,MO,"Joplin,MO",119979,4575,10392,43113,25403,9960,18974,7562,105012,26536,160546,2975,4650,2146,2027,13240,129000,Missouri
310M400US44180,211722,110523,101199,93,0.3,1.3,0.2,1.3,3.8,46905,64140,3.8,"Springfield, MO Metro Area",468126,Springfield,MO,"Springfield,MO",308295,11085,17821,91600,78438,27107,49521,32723,279389,82244,428805,12527,2836,6072,3930,15838,153300,Missouri
310M400US17860,92742,45074,47668,89.4,1,3.7,1.1,0.7,4.2,54356,74844,4.6,"Columbia, MO Metro Area",180005,Columbia,MO,"Columbia,MO",107408,1572,3582,20358,22074,7831,27958,24033,102254,51991,146365,16375,827,8521,359,6356,191400,Missouri
310M400US49340,476873,244776,232097,88.1,1.7,3.1,0.2,1.5,5.4,70869,93581,4.8,"Worcester, MA-CT Metro Area",947866,Worcester,MA,"Worcester,MA",657903,19973,37134,184187,119017,61137,143951,92504,600796,236455,793584,46758,1773,42722,30723,113365,284900,Massachusetts
310M400US12700,103170,50110,53060,87.6,1.2,3.1,0.4,0.8,6.9,68902,94443,4,"Barnstable Town, MA Metro Area",213413,Barnstable Town,MA,"Barnstable Town,MA",166596,2150,7000,40015,31100,16723,37697,31911,157446,69608,195181,8036,1538,3229,2363,6833,396300,Massachusetts
310M400US38340,61570,30682,30888,85.9,0.5,6.9,0.6,0.9,5.2,60476,77385,4.3,"Pittsfield, MA Metro Area",126348,Pittsfield,MA,"Pittsfield,MA",93096,1654,4860,27999,16473,9807,18893,13410,86582,32303,113854,3940,374,2133,2232,6402,240800,Massachusetts
310M400US14460,2587557,1323936,1263621,73.1,13.2,5.6,1.1,1.4,5.5,88711,121642,4.7,"Boston-Cambridge-Newton, MA-NH Metro Area",4875390,Boston-Cambridge-Newton,MA,"Boston-Cambridge-Newton,MA",3417972,146273,138056,721516,492504,239965,903207,776451,3133643,1679658,3663633,407229,10405,400556,219055,562958,467600,Massachusetts
310M400US44140,292329,143179,149150,87.2,2.2,4.1,0.5,0.9,5.1,57857,79553,5,"Springfield, MA Metro Area",631761,Springfield,MA,"Springfield,MA",420701,19283,34534,115878,72878,39688,78050,60390,366884,138440,522988,48985,1499,20907,19600,132316,237400,Massachusetts
310M400US24640,36524,18173,18351,87.5,0.5,4.2,0.6,0.5,6.7,59248,79786,3.3,"Greenfield Town, MA Micro Area",70963,Greenfield Town,MA,"Greenfield Town,MA",53672,1162,3066,13570,9712,4947,12201,9014,49444,21215,65352,1107,276,1143,1639,2956,233800,Massachusetts
310M400US24260,40207,21169,19038,92.5,0.3,2.4,0,1.5,3.4,54235,65901,2.7,"Grand Island, NE Metro Area",85104,Grand Island,NE,"Grand Island,NE",55538,2552,3965,16080,13205,6717,9538,3481,49021,13019,71364,1334,99,619,7884,18060,148900,Nebraska
310M400US30700,182809,96301,86508,89.2,1,3.6,0.9,0.6,4.7,58506,76005,3,"Lincoln, NE Metro Area",333964,Lincoln,NE,"Lincoln,NE",208853,5998,6647,45114,41846,24527,54614,30107,196208,84721,287282,12563,2154,12759,4365,23591,184700,Nebraska
310M400US36540,481331,249132,232199,92.1,0.7,1.7,0.2,1,4.3,66241,88644,3.8,"Omaha-Council Bluffs, NE-IA Metro Area",941924,Omaha-Council Bluffs,NE,"Omaha-Council Bluffs,NE",618013,21116,30841,145144,136192,59198,146025,79497,566056,225522,785763,71345,5231,27950,20857,100456,186600,Nebraska
310M400US41540,179078,90529,88549,90.7,0.7,1.5,0.5,0.5,6.1,59214,76737,5.3,"Salisbury, MD-DE Metro Area",409979,Salisbury,MD,"Salisbury,MD",295873,10945,22330,95857,60172,27018,47245,32306,262598,79551,313761,72437,1773,7952,5661,29665,234700,Maryland
310M400US12580,1411001,712087,698914,84.9,6,2.4,0.3,1.2,5.3,80469,105647,4.7,"Baltimore-Columbia-Towson, MD Metro Area",2802789,Baltimore-Columbia-Towson,MD,"Baltimore-Columbia-Towson,MD",1943831,58049,113592,480196,360265,130328,440806,360595,1772190,801401,1662011,817688,5770,157866,55663,169909,315500,Maryland
310M400US19060,40521,21379,19142,92.1,1.1,4.1,0,0.5,2.3,44607,58728,8.6,"Cumberland, MD-WV Metro Area",97915,Cumberland,MD,"Cumberland,MD",69093,1155,4668,29708,12950,7192,8224,5196,63270,13420,87425,7808,107,418,335,1366,123200,Maryland
310M400US25180,124152,65114,59038,91.1,1.3,1.6,0.5,1,4.6,61256,76998,5.7,"Hagerstown-Martinsburg, MD-WV Metro Area",268049,Hagerstown-Martinsburg,MD,"Hagerstown-Martinsburg,MD",186641,6234,15851,67840,39410,17325,26634,13347,164556,39981,225868,25716,184,3702,2511,13540,205900,Maryland
310M400US15680,56791,32154,24637,89.7,1.2,1.8,0.6,1.2,5.4,92250,106262,2.6,"California-Lexington Park, MD Metro Area",112664,California-Lexington Park,MD,"California-Lexington Park,MD",73248,2621,4194,24037,12851,4161,15078,10306,66433,25384,86881,17155,89,2693,1804,5995,315300,Maryland
310M400US47220,58798,29556,29242,92.4,2.6,0.6,0.7,0.7,3.1,52795,68355,7.8,"Vineland-Bridgeton, NJ Metro Area",150972,Vineland-Bridgeton,NJ,"Vineland-Bridgeton,NJ",102903,8284,13139,36875,18086,9463,10088,6968,81480,17056,98342,29550,793,2659,14501,47426,171700,New Jersey
310M400US45940,182228,95888,86340,81.9,6.7,4.8,0.4,1.4,4.9,80632,114713,5.6,"Trenton, NJ Metro Area",369811,Trenton,NJ,"Trenton,NJ",249036,11164,21393,63288,35544,12460,54834,50353,216479,105187,226971,75902,630,41990,16414,67082,296000,New Jersey
310M400US36140,42199,21629,20570,89,1.5,4.3,2.1,0.7,2.4,67007,97909,6.1,"Ocean City, NJ Metro Area",92560,Ocean City,NJ,"Ocean City,NJ",71086,2363,3021,20799,14624,5568,16203,8508,65702,24711,82013,3564,16,1088,2692,7300,295500,New Jersey
310M400US12100,126384,64601,61783,87.6,4.7,3.4,0.2,0.9,3.1,61212,84780,7.4,"Atlantic City-Hammonton, NJ Metro Area",265429,Atlantic City-Hammonton,NJ,"Atlantic City-Hammonton,NJ",182954,9652,12579,55122,39033,14037,33305,19226,160723,52531,173409,37050,557,21421,22107,51019,225500,New Jersey
310M400US38860,292239,148782,143457,85.6,1,4.6,0.7,1,7,69980,88381,2.2,"Portland-South Portland, ME Metro Area",535420,Portland-South Portland,ME,"Portland-South Portland,ME",394599,7696,11419,97578,76902,37304,101706,61994,375484,163700,499313,11429,1553,9879,1933,10298,275500,Maine
310M400US30340,53000,27335,25665,91.6,0.3,3.1,0.5,1.3,3.2,49697,65278,5.2,"Lewiston-Auburn, ME Metro Area",107679,Lewiston-Auburn,ME,"Lewiston-Auburn,ME",75875,3382,4394,26306,17783,9177,10486,4347,68099,14833,98471,3184,66,757,93,2134,163500,Maine
310M400US12300,60682,30396,30286,92.2,0,2.8,0.1,0.9,4,51653,68071,3.1,"Augusta-Waterville, ME Micro Area",122083,Augusta-Waterville,ME,"Augusta-Waterville,ME",88711,2087,3459,30197,20329,8558,15114,8967,83165,24081,116802,491,158,1389,180,1938,156600,Maine
310M400US12620,70804,36132,34672,87.7,0.2,5,0.6,2.2,4.3,47217,64741,3.7,"Bangor, ME Metro Area",151096,Bangor,ME,"Bangor,ME",108069,2532,6162,36743,21239,11128,19373,10892,99375,30265,143056,1690,2037,1688,255,2115,160900,Maine
310M400US13900,71979,38288,33691,93.2,0.3,1.6,0,0.8,4.1,70550,87409,2.4,"Bismarck, ND Metro Area",132317,Bismarck,ND,"Bismarck,ND",90368,2122,2960,21889,19280,15372,21693,7052,85286,28745,116459,2542,8408,1046,892,3709,281900,North Dakota
310M400US22020,136505,71637,64868,90.6,0.7,3.4,0.5,0.9,3.8,65073,90720,3,"Fargo, ND-MN Metro Area",245471,Fargo,ND,"Fargo,ND",154615,4184,4721,31950,31422,23152,43400,15786,145710,59186,213859,14981,3546,7426,875,7955,229000,North Dakota
310M400US24220,53532,29064,24468,88.3,1.6,4.8,0.2,0.8,4.3,54659,70870,4.6,"Grand Forks, ND-MN Metro Area",102299,Grand Forks,ND,"Grand Forks,ND",63219,1515,2198,16822,15950,8972,12416,5346,59506,17762,86932,4252,2653,2650,3574,5171,203100,North Dakota
310M400US33500,N,N,N,N,N,N,N,N,N,65085,73180,3.2,"Minot, ND Micro Area",75668,Minot,ND,"Minot,ND",49176,2555,2218,14179,10098,7137,9794,3195,44403,12989,66356,2927,1276,1291,786,4270,211200,North Dakota
310M400US47900,3349214,1752806,1596408,75,13,3.3,0.9,1.7,6.1,102180,133402,4.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",6251240,Washington-Arlington-Alexandria,DC,"Washington-Arlington-Alexandria,DC",4268088,178432,191667,761856,676264,259067,1115304,1085498,3897989,2200802,3311568,1582494,16268,628076,414246,1009755,432700,District of Columbia
310M400US16940,N,N,N,N,N,N,N,N,N,64306,84033,4.3,"Cheyenne, WY Metro Area",98976,Cheyenne,WY,"Cheyenne,WY",68017,640,3391,19457,19021,7495,12065,5948,63986,18013,90038,2005,686,1611,1178,14644,250800,Wyoming
310M400US16220,41321,21424,19897,92.3,0,1.3,0.4,1.3,4.7,64833,88204,2.6,"Casper, WY Metro Area",79115,Casper,WY,"Casper,WY",54037,802,2659,13498,16367,7192,8577,4942,50576,13519,74527,64,1363,131,364,6790,216500,Wyoming
310M400US26820,62454,36306,26148,87.5,3.1,1.5,0,2.3,5.6,58880,78865,5.6,"Idaho Falls, ID Metro Area",149051,Idaho Falls,ID,"Idaho Falls,ID",89534,2723,4192,24300,21489,10031,18448,8351,82619,26799,135259,387,1015,1316,6618,18619,212600,Idaho
310M400US30300,N,N,N,N,N,N,N,N,N,51330,65675,5.2,"Lewiston, ID-WA Metro Area",63018,Lewiston,ID,"Lewiston,ID",44346,853,1921,15205,12000,5164,6644,2559,41572,9203,57317,5,3141,449,485,3606,204000,Idaho
310M400US17660,74148,37699,36449,91.6,0.1,1.2,0.6,0.6,5.9,55236,74904,3.7,"Coeur d'Alene, ID Metro Area",161505,Coeur d'Alene,ID,"Coeur d'Alene,ID",112592,1925,6912,32721,30166,11851,18844,10173,103755,29017,151779,445,2159,1766,903,7734,289600,Idaho
310M400US14260,346801,185400,161401,89.3,0.3,1.5,1.2,0.9,6.8,61407,78840,3.8,"Boise City, ID Metro Area",732257,Boise City,ID,"Boise City,ID",485224,16075,21516,126113,120266,45316,105602,50336,447633,155938,641728,8395,5304,16700,32552,100029,271500,Idaho
310M400US46300,49454,27271,22183,89.3,0.5,2.8,0,0.8,6.5,52292,69373,2.1,"Twin Falls, ID Metro Area",109264,Twin Falls,ID,"Twin Falls,ID",69492,5565,5488,19209,17429,8253,7827,5721,58439,13548,99802,190,412,2172,5160,21532,184200,Idaho
310M400US38540,37869,20457,17412,89.2,1.7,2.8,0.4,0.8,5.1,50748,63690,5.7,"Pocatello, ID Metro Area",87138,Pocatello,ID,"Pocatello,ID",55563,1106,3083,14402,15102,6406,10152,5312,51374,15464,78243,659,2662,1987,870,7647,170700,Idaho
310M400US43620,144299,73538,70761,92.9,0.2,2,0.2,0.6,4.2,61196,78016,2.8,"Sioux Falls, SD Metro Area",266100,Sioux Falls,SD,"Sioux Falls,SD",174266,4917,6643,45639,33780,24131,40942,18214,162706,59156,232908,13788,4528,5969,1623,10525,206400,South Dakota
310M400US39660,73460,38606,34854,90.7,0.5,2,0.5,0.8,5.5,59833,77063,3,"Rapid City, SD Metro Area",147316,Rapid City,SD,"Rapid City,SD",101906,1526,4182,32329,20165,11417,21456,10831,96198,32287,124549,1813,12257,2056,371,7320,211600,South Dakota
310M400US46520,499841,271950,227891,80.1,7.2,4.4,0.8,2.9,4.5,84423,107128,3.7,"Urban Honolulu, HI Metro Area",980080,Urban Honolulu,HI,"Urban Honolulu,HI",681388,29262,26722,175410,135662,74551,157316,82465,625404,239781,200434,25504,1772,413848,8592,98012,698600,Hawaii
310M400US25900,87935,45112,42823,88.9,1.2,2,0.1,1.2,6.6,57571,86179,5.2,"Hilo, HI Micro Area",200983,Hilo,HI,"Hilo,HI",142881,2748,8122,39068,33455,17164,27259,15065,132011,42324,65322,1487,917,45875,6288,26030,402800,Hawaii
310M400US28180,35670,17963,17707,84.7,1.5,0.9,0.4,1.8,10.7,80921,97438,2.6,"Kapaa, HI Micro Area",72133,Kapaa,HI,"Kapaa,HI",51760,2323,1820,13855,9894,7627,11484,4757,47617,16241,22378,127,242,24320,400,8083,644600,Hawaii
310M400US27980,84033,41733,42300,85.1,3.3,2.2,0.4,2.2,6.8,82917,105483,3.5,"Kahului-Wailuku-Lahaina, HI Metro Area",167295,Kahului-Wailuku-Lahaina,HI,"Kahului-Wailuku-Lahaina,HI",119560,4199,4883,38395,25641,11215,22769,12458,110478,35227,57518,1207,306,50436,2772,19231,628200,Hawaii
310M400US39300,800253,405211,395042,89.8,2.4,3,0.2,0.8,3.8,65083,87172,5.3,"Providence-Warwick, RI-MA Metro Area",1621337,Providence-Warwick,RI,"Providence-Warwick,RI",1136569,62121,74899,337138,203689,96239,217471,145012,999549,362483,1326533,95811,5094,49117,94970,215896,289400,Rhode Island
310M400US15540,118860,59907,58953,83.1,1.5,6.3,2.9,0.3,6,71452,88163,3.6,"Burlington-South Burlington, VT Metro Area",220612,Burlington-South Burlington,VT,"Burlington-South Burlington,VT",149236,1919,7253,34221,24183,13446,42726,25488,140064,68214,200654,3898,456,8360,1219,4896,276200,Vermont
310M400US20100,81300,41721,39579,91.6,0.8,2.6,0.4,0.7,3.9,54419,69806,4.4,"Dover, DE Metro Area",178550,Dover,DE,"Dover,DE",120156,5372,13978,39124,25423,8294,16233,11732,100806,27965,116529,45522,1556,4144,1737,13193,246800,Delaware
310M400US21820,51078,29880,21198,85.9,1.4,2.8,1.5,2.2,6.2,75448,98389,5.6,"Fairbanks, AK Metro Area",98971,Fairbanks,AK,"Fairbanks,AK",63123,1968,2125,15935,19403,5392,10551,7749,59030,18300,74307,4941,8025,2956,867,8282,260900,Alaska
310M400US11260,192038,105060,86978,86.6,1.3,2.3,1.5,3.4,5.1,81037,103029,6.1,"Anchorage, AK Metro Area",399148,Anchorage,AK,"Anchorage,AK",261342,5806,9394,67510,67813,22865,53762,34192,246142,87954,270251,17580,30339,30216,5776,32554,310900,Alaska
